movieId,n_i,popularity_pct
26565,36,0.03
26566,31,0.02
26567,72,0.05
26569,9,0.01
26571,8,0.01
26574,14,0.01
26577,47,0.03
26578,200,0.14
26581,20,0.01
26582,18,0.01
26585,283,0.2
26587,402,0.29
26589,6,0.0
26590,8,0.01
26593,18,0.01
26596,31,0.02
26597,2,0.0
26599,167,0.12
26600,2,0.0
26602,29,0.02
26603,240,0.17
26606,266,0.19
26608,8,0.01
26610,2,0.0
26611,12,0.01
26612,59,0.04
26613,8,0.01
26614,3252,2.35
26615,4,0.0
26616,74,0.05
26617,18,0.01
26622,31,0.02
26628,4,0.0
26629,262,0.19
26630,71,0.05
26631,117,0.08
26634,5,0.0
26638,12,0.01
26643,17,0.01
26644,25,0.02
26645,5,0.0
26647,8,0.01
26649,380,0.27
26655,5,0.0
26662,2474,1.79
26663,139,0.1
26664,6,0.0
26670,1,0.0
26672,8,0.01
26674,40,0.03
26675,13,0.01
26676,46,0.03
26677,11,0.01
26680,821,0.59
26681,106,0.08
26682,18,0.01
26684,30,0.02
26685,1,0.0
26686,234,0.17
26688,211,0.15
26689,21,0.02
26690,8,0.01
26691,52,0.04
26693,432,0.31
26694,211,0.15
26695,93,0.07
26696,141,0.1
26698,48,0.03
26699,58,0.04
26700,147,0.11
26701,94,0.07
26702,52,0.04
26703,18,0.01
26704,269,0.19
26707,7,0.01
26708,1,0.0
26710,38,0.03
26712,335,0.24
26713,256,0.18
26714,12,0.01
26717,49,0.04
26718,1,0.0
26719,13,0.01
26720,14,0.01
26723,2,0.0
26724,3,0.0
26726,119,0.09
26728,36,0.03
26729,918,0.66
26730,7,0.01
26731,67,0.05
26732,39,0.03
26734,57,0.04
26736,86,0.06
26737,17,0.01
26738,2,0.0
26741,52,0.04
26743,75,0.05
26744,65,0.05
26745,175,0.13
26746,100,0.07
26749,47,0.03
26750,257,0.19
26751,10,0.01
26752,7,0.01
26754,2,0.0
26755,24,0.02
26756,13,0.01
26757,14,0.01
26758,127,0.09
26759,1,0.0
26760,95,0.07
26761,12,0.01
26762,28,0.02
26763,1,0.0
26764,26,0.02
26765,9,0.01
26766,4,0.0
26767,4,0.0
26769,2,0.0
26770,107,0.08
26774,43,0.03
26775,32,0.02
26776,1804,1.3
26777,11,0.01
26778,77,0.06
26782,126,0.09
26784,10,0.01
26788,130,0.09
26791,71,0.05
26792,83,0.06
26793,5,0.0
26796,86,0.06
26797,47,0.03
26801,3,0.0
26802,8,0.01
26803,45,0.03
26804,9,0.01
26806,21,0.02
26809,12,0.01
26810,187,0.14
26811,38,0.03
26812,90,0.06
26813,10,0.01
26814,4,0.0
26815,1,0.0
26818,2,0.0
26819,280,0.2
26822,12,0.01
26825,3,0.0
26826,5,0.0
26827,7,0.01
26828,106,0.08
26831,18,0.01
26834,47,0.03
26835,6,0.0
26838,208,0.15
26840,432,0.31
26841,71,0.05
26842,89,0.06
26843,13,0.01
26849,67,0.05
26850,66,0.05
26851,10,0.01
26853,1,0.0
26854,8,0.01
26856,8,0.01
26858,4,0.0
26860,1,0.0
26861,31,0.02
26863,1,0.0
26865,603,0.44
26868,5,0.0
26869,14,0.01
26870,381,0.28
26871,64,0.05
26873,16,0.01
26874,3,0.0
26875,76,0.05
26880,1,0.0
26886,14,0.01
26887,252,0.18
26889,3,0.0
26898,15,0.01
26900,17,0.01
26901,47,0.03
26903,458,0.33
26908,20,0.01
26911,1,0.0
26913,64,0.05
26914,55,0.04
26915,83,0.06
26925,124,0.09
26928,17,0.01
26933,6,0.0
26934,70,0.05
26937,23,0.02
26938,16,0.01
26939,290,0.21
26940,50,0.04
26941,12,0.01
26944,3,0.0
26945,2,0.0
26946,4,0.0
26947,217,0.16
26948,13,0.01
26949,41,0.03
26950,19,0.01
26954,14,0.01
26958,19,0.01
26962,3,0.0
26964,3,0.0
26965,197,0.14
26966,30,0.02
26968,2,0.0
26969,3,0.0
26970,11,0.01
26973,52,0.04
26974,318,0.23
26975,9,0.01
26976,18,0.01
26978,4,0.0
26980,2,0.0
26981,7,0.01
26982,32,0.02
26985,59,0.04
26989,42,0.03
26990,12,0.01
26991,2,0.0
26992,5,0.0
26994,10,0.01
26996,37,0.03
26998,20,0.01
26999,142,0.1
27001,5,0.0
27002,330,0.24
27003,95,0.07
27004,14,0.01
27005,188,0.14
27006,87,0.06
27008,18,0.01
27009,37,0.03
27015,1,0.0
27016,9,0.01
27018,13,0.01
27020,416,0.3
27022,134,0.1
27027,14,0.01
27031,11,0.01
27032,146,0.11
27033,184,0.13
27036,166,0.12
27040,30,0.02
27044,43,0.03
27046,34,0.02
27049,18,0.01
27050,16,0.01
27064,29,0.02
27067,47,0.03
27070,5,0.0
27073,135,0.1
27074,8,0.01
27075,224,0.16
27077,1,0.0
27078,5,0.0
27081,6,0.0
27087,9,0.01
27092,7,0.01
27093,6,0.0
27094,15,0.01
27095,28,0.02
27096,11,0.01
27103,5,0.0
27105,5,0.0
27108,19,0.01
27109,128,0.09
27112,40,0.03
27114,37,0.03
27124,19,0.01
27131,2,0.0
27132,5,0.0
27134,27,0.02
27135,4,0.0
27136,7,0.01
27140,5,0.0
27147,29,0.02
27152,95,0.07
27155,108,0.08
27156,394,0.28
27158,18,0.01
27162,30,0.02
27163,12,0.01
27164,3,0.0
27166,24,0.02
27170,42,0.03
27171,4,0.0
27172,9,0.01
27176,30,0.02
27178,133,0.1
27180,90,0.06
27186,154,0.11
27189,4,0.0
27192,26,0.02
27193,407,0.29
27197,7,0.01
27198,5,0.0
27204,8,0.01
27205,4,0.0
27212,8,0.01
27213,12,0.01
27215,15,0.01
27216,102,0.07
27217,27,0.02
27220,11,0.01
27221,8,0.01
27223,14,0.01
27232,7,0.01
27234,2,0.0
27235,1,0.0
27236,8,0.01
27238,28,0.02
27239,9,0.01
27246,54,0.04
27251,331,0.24
27253,106,0.08
27255,70,0.05
27261,17,0.01
27263,4,0.0
27266,1196,0.86
27268,15,0.01
27271,125,0.09
27273,2,0.0
27274,8,0.01
27276,10,0.01
27277,6,0.0
27291,1,0.0
27292,13,0.01
27293,2,0.0
27297,5,0.0
27298,10,0.01
27302,15,0.01
27304,7,0.01
27305,10,0.01
27306,14,0.01
27307,2,0.0
27309,77,0.06
27310,1,0.0
27311,345,0.25
27313,8,0.01
27315,8,0.01
27316,63,0.05
27317,1244,0.9
27320,8,0.01
27321,3,0.0
27322,9,0.01
27326,39,0.03
27327,40,0.03
27328,1,0.0
27329,130,0.09
27332,7,0.01
27334,18,0.01
27338,222,0.16
27340,68,0.05
27343,2,0.0
27344,14,0.01
27345,6,0.0
27347,26,0.02
27348,4,0.0
27350,10,0.01
27351,88,0.06
27356,9,0.01
27357,33,0.02
27359,2,0.0
27360,1,0.0
27362,59,0.04
27365,43,0.03
27366,102,0.07
27368,259,0.19
27369,152,0.11
27370,67,0.05
27372,9,0.01
27373,188,0.14
27376,209,0.15
27378,2,0.0
27382,1,0.0
27391,211,0.15
27392,61,0.04
27395,1,0.0
27397,445,0.32
27402,153,0.11
27408,259,0.19
27410,434,0.31
27411,7,0.01
27416,467,0.34
27420,6,0.0
27423,13,0.01
27426,42,0.03
27431,11,0.01
27432,91,0.07
27434,235,0.17
27436,12,0.01
27441,218,0.16
27444,4,0.0
27445,19,0.01
27447,17,0.01
27449,1,0.0
27450,94,0.07
27451,8,0.01
27454,5,0.0
27455,3,0.0
27456,101,0.07
27457,2,0.0
27458,13,0.01
27459,2,0.0
27461,37,0.03
27467,2,0.0
27468,6,0.0
27469,15,0.01
27472,4,0.0
27473,126,0.09
27474,6,0.0
27475,1,0.0
27477,1,0.0
27478,446,0.32
27479,1,0.0
27480,21,0.02
27482,549,0.4
27484,3,0.0
27485,16,0.01
27488,8,0.01
27491,165,0.12
27496,5,0.0
27497,22,0.02
27506,14,0.01
27509,59,0.04
27511,1,0.0
27513,47,0.03
27515,52,0.04
27518,17,0.01
27523,289,0.21
27524,31,0.02
27525,3,0.0
27526,2,0.0
27528,48,0.03
27530,10,0.01
27537,69,0.05
27539,19,0.01
27544,34,0.02
27548,25,0.02
27549,14,0.01
27550,42,0.03
27555,128,0.09
27563,244,0.18
27564,60,0.04
27571,35,0.03
27573,11,0.01
27576,6,0.0
27584,166,0.12
27587,27,0.02
27592,1054,0.76
27595,12,0.01
27598,6,0.0
27602,9,0.01
27603,11,0.01
27604,297,0.21
27606,1,0.0
27608,236,0.17
27611,2884,2.08
27616,17,0.01
27618,255,0.18
27619,87,0.06
27620,41,0.03
27624,5,0.0
27626,1,0.0
27627,47,0.03
27631,13,0.01
27636,88,0.06
27639,7,0.01
27640,11,0.01
27641,65,0.05
27642,12,0.01
27643,90,0.06
27644,41,0.03
27646,36,0.03
27647,83,0.06
27648,152,0.11
27656,6,0.0
27657,4,0.0
27658,14,0.01
27660,2812,2.03
27664,156,0.11
27667,25,0.02
27668,3,0.0
27671,70,0.05
27674,614,0.44
27675,4,0.0
27679,12,0.01
27683,9,0.01
27684,11,0.01
27685,242,0.17
27689,174,0.13
27692,13,0.01
27695,54,0.04
27699,26,0.02
27700,547,0.39
27702,20,0.01
27703,2,0.0
27704,121,0.09
27705,54,0.04
27706,3438,2.48
27708,32,0.02
27711,5,0.0
27713,30,0.02
27716,143,0.1
27717,55,0.04
27718,5,0.0
27719,33,0.02
27721,1992,1.44
27722,305,0.22
27724,61,0.04
27727,674,0.49
27728,1176,0.85
27729,19,0.01
27731,879,0.63
27734,31,0.02
27735,52,0.04
27736,31,0.02
27738,61,0.04
27740,18,0.01
27741,707,0.51
27742,4,0.0
27743,24,0.02
27744,79,0.06
27746,140,0.1
27751,130,0.09
27752,3,0.0
27754,7,0.01
27756,7,0.01
27758,36,0.03
27759,4,0.0
27760,10,0.01
27762,14,0.01
27764,7,0.01
27765,29,0.02
27768,126,0.09
27769,11,0.01
27771,7,0.01
27772,725,0.52
27773,6207,4.48
27776,52,0.04
27777,2,0.0
27778,121,0.09
27779,4,0.0
27780,3,0.0
27781,17,0.01
27783,35,0.03
27784,101,0.07
27786,9,0.01
27787,6,0.0
27788,1251,0.9
27790,962,0.69
27792,171,0.12
27793,296,0.21
27797,84,0.06
27798,13,0.01
27799,8,0.01
27800,280,0.2
27801,1346,0.97
27802,104,0.08
27803,1449,1.05
27805,21,0.02
27808,2161,1.56
27811,36,0.03
27812,93,0.07
27815,1078,0.78
27816,298,0.22
27818,1,0.0
27820,272,0.2
27821,1756,1.27
27822,825,0.6
27823,5,0.0
27824,6,0.0
27826,94,0.07
27827,12,0.01
27828,126,0.09
27829,3,0.0
27830,63,0.05
27831,2883,2.08
27833,109,0.08
27834,466,0.34
27835,12,0.01
27837,684,0.49
27838,690,0.5
27839,1055,0.76
27840,17,0.01
27841,32,0.02
27843,91,0.07
27846,1552,1.12
27847,29,0.02
27849,3,0.0
27850,388,0.28
27851,111,0.08
27856,10,0.01
27857,184,0.13
27858,1,0.0
27862,21,0.02
27864,68,0.05
27865,176,0.13
27866,152,0.11
27867,38,0.03
27869,400,0.29
27871,214,0.15
27873,751,0.54
27874,31,0.02
27875,53,0.04
27876,125,0.09
27878,706,0.51
27879,375,0.27
27881,9,0.01
27882,332,0.24
27883,2,0.0
27884,91,0.07
27887,36,0.03
27888,77,0.06
27889,6,0.0
27891,16,0.01
27899,579,0.42
27903,18,0.01
27904,3044,2.2
27905,243,0.18
27909,7,0.01
27911,16,0.01
27912,618,0.45
27914,1,0.0
27919,7,0.01
27922,86,0.06
30659,44,0.03
30695,8,0.01
30698,3,0.0
30701,89,0.06
30707,9159,6.61
30712,133,0.1
30721,50,0.04
30723,26,0.02
30742,20,0.01
30745,118,0.09
30747,62,0.04
30749,8416,6.08
30764,3,0.0
30767,13,0.01
30776,2,0.0
30781,5,0.0
30783,41,0.03
30791,61,0.04
30793,7518,5.43
30798,16,0.01
30800,9,0.01
30803,1037,0.75
30808,10,0.01
30810,5424,3.92
30812,5842,4.22
30816,1587,1.15
30818,261,0.19
30820,961,0.69
30822,1790,1.29
30825,4288,3.1
30846,547,0.39
30848,421,0.3
30850,649,0.47
30854,14,0.01
30856,9,0.01
30861,7,0.01
30863,3,0.0
30867,100,0.07
30883,250,0.18
30890,10,0.01
30892,167,0.12
30894,711,0.51
30896,24,0.02
30898,668,0.48
30905,11,0.01
30942,14,0.01
30949,54,0.04
30952,58,0.04
30954,33,0.02
30958,4,0.0
30970,31,0.02
30977,26,0.02
30981,23,0.02
30991,68,0.05
30994,26,0.02
30996,61,0.04
31000,71,0.05
31004,10,0.01
31011,11,0.01
31026,112,0.08
31030,109,0.08
31032,67,0.05
31035,186,0.13
31038,43,0.03
31040,10,0.01
31042,55,0.04
31045,27,0.02
31047,28,0.02
31049,41,0.03
31053,12,0.01
31060,7,0.01
31079,84,0.06
31083,42,0.03
31086,47,0.03
31090,6,0.0
31101,160,0.12
31104,49,0.04
31107,35,0.03
31109,14,0.01
31112,13,0.01
31114,185,0.13
31116,399,0.29
31123,76,0.05
31133,56,0.04
31140,2,0.0
31148,54,0.04
31150,126,0.09
31152,4,0.0
31154,4,0.0
31156,85,0.06
31158,35,0.03
31160,44,0.03
31162,305,0.22
31165,9,0.01
31184,669,0.48
31188,27,0.02
31193,493,0.36
31195,11,0.01
31201,9,0.01
31203,2,0.0
31205,1,0.0
31221,1257,0.91
31223,176,0.13
31225,989,0.71
31247,45,0.03
31251,157,0.11
31255,189,0.14
31258,2,0.0
31260,137,0.1
31263,73,0.05
31267,11,0.01
31270,193,0.14
31284,42,0.03
31290,28,0.02
31297,14,0.01
31309,149,0.11
31330,3,0.0
31337,19,0.01
31340,7,0.01
31342,2,0.0
31347,89,0.06
31349,35,0.03
31351,3,0.0
31353,10,0.01
31359,69,0.05
31362,43,0.03
31364,576,0.42
31367,160,0.12
31374,87,0.06
31389,12,0.01
31408,80,0.06
31410,3998,2.89
31413,14,0.01
31420,1090,0.79
31422,323,0.23
31424,469,0.34
31427,930,0.67
31429,81,0.06
31431,368,0.27
31433,548,0.4
31435,247,0.18
31437,458,0.33
31445,187,0.14
31447,29,0.02
31467,71,0.05
31469,3,0.0
31474,1,0.0
31485,178,0.13
31487,15,0.01
31490,18,0.01
31494,23,0.02
31498,2,0.0
31502,184,0.13
31522,182,0.13
31524,44,0.03
31528,161,0.12
31535,2,0.0
31539,72,0.05
31545,105,0.08
31547,93,0.07
31549,18,0.01
31553,129,0.09
31555,120,0.09
31577,7,0.01
31584,52,0.04
31588,59,0.04
31590,107,0.08
31594,39,0.03
31598,9,0.01
31600,11,0.01
31606,8,0.01
31610,21,0.02
31613,35,0.03
31617,146,0.11
31619,14,0.01
31628,40,0.03
31636,20,0.01
31638,1,0.0
31645,8,0.01
31647,21,0.02
31649,4,0.0
31655,2,0.0
31658,5607,4.05
31660,617,0.45
31664,15,0.01
31672,22,0.02
31680,12,0.01
31682,38,0.03
31685,4080,2.95
31687,155,0.11
31689,244,0.18
31692,8,0.01
31694,714,0.52
31696,4247,3.07
31698,467,0.34
31700,195,0.14
31702,151,0.11
31705,61,0.04
31724,134,0.1
31737,78,0.06
31742,9,0.01
31747,52,0.04
31750,9,0.01
31770,159,0.11
31785,158,0.11
31793,7,0.01
31804,1149,0.83
31807,117,0.08
31813,1,0.0
31826,8,0.01
31847,17,0.01
31851,31,0.02
31854,54,0.04
31856,4,0.0
31867,189,0.14
31869,13,0.01
31878,3977,2.87
31881,14,0.01
31889,28,0.02
31892,31,0.02
31894,10,0.01
31900,19,0.01
31903,150,0.11
31907,1,0.0
31909,63,0.05
31915,10,0.01
31921,74,0.05
31923,620,0.45
31925,3,0.0
31930,96,0.07
31932,22,0.02
31934,155,0.11
31948,19,0.01
31950,82,0.06
31952,410,0.3
31954,3,0.0
31956,140,0.1
31960,10,0.01
31963,42,0.03
31973,84,0.06
31975,7,0.01
31983,4,0.0
31991,35,0.03
31998,30,0.02
32002,14,0.01
32009,145,0.1
32011,294,0.21
32013,27,0.02
32015,7,0.01
32017,693,0.5
32019,981,0.71
32022,137,0.1
32025,206,0.15
32029,1212,0.88
32031,1777,1.28
32049,27,0.02
32056,14,0.01
32058,148,0.11
32060,29,0.02
32062,7,0.01
32074,24,0.02
32076,98,0.07
32078,106,0.08
32082,11,0.01
32084,51,0.04
32088,13,0.01
32090,9,0.01
32109,21,0.02
32116,190,0.14
32120,15,0.01
32122,8,0.01
32124,43,0.03
32126,5,0.0
32128,52,0.04
32139,165,0.12
32141,24,0.02
32149,48,0.03
32151,25,0.02
32153,61,0.04
32156,14,0.01
32158,7,0.01
32160,149,0.11
32162,47,0.03
32166,10,0.01
32168,7,0.01
32170,58,0.04
32172,15,0.01
32174,87,0.06
32179,262,0.19
32181,6,0.0
32196,102,0.07
32199,15,0.01
32203,70,0.05
32211,28,0.02
32213,611,0.44
32216,12,0.01
32225,13,0.01
32230,1,0.0
32234,116,0.08
32239,127,0.09
32243,3,0.0
32250,13,0.01
32261,96,0.07
32263,44,0.03
32277,2,0.0
32280,34,0.02
32285,24,0.02
32289,262,0.19
32291,590,0.43
32294,9,0.01
32296,883,0.64
32298,466,0.34
32300,218,0.16
32302,283,0.2
32314,67,0.05
32316,78,0.06
32318,5,0.0
32325,35,0.03
32329,21,0.02
32333,14,0.01
32335,16,0.01
32342,17,0.01
32345,21,0.02
32347,28,0.02
32349,85,0.06
32352,61,0.04
32354,17,0.01
32357,2,0.0
32361,16,0.01
32369,113,0.08
32371,137,0.1
32375,30,0.02
32381,65,0.05
32383,94,0.07
32385,43,0.03
32387,189,0.14
32389,15,0.01
32392,71,0.05
32395,45,0.03
32415,15,0.01
32419,12,0.01
32421,1,0.0
32433,1,0.0
32440,10,0.01
32442,53,0.04
32444,27,0.02
32452,57,0.04
32456,192,0.14
32460,291,0.21
32464,40,0.03
32469,219,0.16
32471,5,0.0
32478,4,0.0
32483,25,0.02
32485,8,0.01
32493,57,0.04
32497,7,0.01
32501,10,0.01
32509,31,0.02
32511,31,0.02
32515,11,0.01
32518,23,0.02
32520,10,0.01
32525,121,0.09
32535,2,0.0
32551,7,0.01
32554,198,0.14
32560,14,0.01
32562,103,0.07
32567,4,0.0
32582,257,0.19
32584,148,0.11
32587,15481,11.18
32589,187,0.14
32591,151,0.11
32593,34,0.02
32596,1277,0.92
32598,937,0.68
32600,73,0.05
32602,32,0.02
32605,16,0.01
32617,41,0.03
32620,22,0.02
32625,29,0.02
32627,106,0.08
32632,76,0.05
32646,41,0.03
32649,45,0.03
32653,15,0.01
32655,4,0.0
32657,196,0.14
32659,36,0.03
32666,63,0.05
32668,50,0.04
32674,31,0.02
32677,20,0.01
32686,17,0.01
32689,10,0.01
32705,5,0.0
32707,29,0.02
32716,2,0.0
32719,8,0.01
32721,112,0.08
32724,1,0.0
32728,78,0.06
32735,27,0.02
32737,22,0.02
32741,15,0.01
32743,108,0.08
32770,147,0.11
32777,9,0.01
32779,1,0.0
32781,47,0.03
32783,7,0.01
32788,13,0.01
32792,93,0.07
32797,7,0.01
32799,16,0.01
32811,14,0.01
32825,145,0.1
32830,28,0.02
32834,44,0.03
32836,7,0.01
32840,249,0.18
32844,40,0.03
32851,9,0.01
32853,130,0.09
32860,3,0.0
32862,61,0.04
32864,5,0.0
32866,12,0.01
32875,38,0.03
32882,60,0.04
32890,4,0.0
32892,300,0.22
32898,254,0.18
32902,19,0.01
32906,22,0.02
32914,55,0.04
32917,12,0.01
32923,5,0.0
32925,6,0.0
32928,11,0.01
32935,1,0.0
32941,6,0.0
32943,136,0.1
32952,3,0.0
32954,15,0.01
32957,11,0.01
32959,4,0.0
32966,19,0.01
32968,3,0.0
32972,5,0.0
32974,15,0.01
32979,35,0.03
32988,62,0.04
32994,1,0.0
32999,11,0.01
33001,5,0.0
33004,5987,4.32
33008,25,0.02
33021,15,0.01
33027,3,0.0
33036,179,0.13
33049,3,0.0
33051,6,0.0
33072,185,0.13
33081,40,0.03
33085,840,0.61
33090,5,0.0
33092,2,0.0
33098,8,0.01
33102,2,0.0
33110,17,0.01
33113,37,0.03
33117,8,0.01
33119,38,0.03
33124,113,0.08
33126,90,0.06
33129,5,0.0
33132,11,0.01
33134,47,0.03
33136,98,0.07
33138,361,0.26
33140,4,0.0
33142,3,0.0
33145,499,0.36
33148,29,0.02
33150,23,0.02
33152,14,0.01
33154,1225,0.88
33158,773,0.56
33160,6,0.0
33162,2505,1.81
33164,729,0.53
33166,8967,6.47
33168,52,0.04
33171,929,0.67
33188,59,0.04
33191,20,0.01
33193,31,0.02
33201,8,0.01
33226,3,0.0
33235,6,0.0
33237,60,0.04
33245,21,0.02
33247,13,0.01
33251,13,0.01
33253,5,0.0
33255,24,0.02
33261,14,0.01
33264,45,0.03
33267,3,0.0
33270,64,0.05
33288,139,0.1
33292,7,0.01
33294,36,0.03
33296,27,0.02
33310,10,0.01
33312,234,0.17
33316,12,0.01
33318,8,0.01
33321,40,0.03
33328,8,0.01
33330,11,0.01
33340,32,0.02
33342,11,0.01
33358,159,0.11
33363,8,0.01
33376,8,0.01
33380,9,0.01
33389,6,0.0
33393,7,0.01
33397,8,0.01
33401,10,0.01
33410,65,0.05
33415,3,0.0
33421,163,0.12
33424,20,0.01
33426,2,0.0
33435,22,0.02
33437,1380,1.0
33443,12,0.01
33445,8,0.01
33451,133,0.1
33454,94,0.07
33463,94,0.07
33480,13,0.01
33487,84,0.06
33493,12303,8.88
33495,388,0.28
33499,656,0.47
33507,7,0.01
33524,7,0.01
33533,14,0.01
33539,118,0.09
33555,8,0.01
33558,102,0.07
33564,179,0.13
33567,20,0.01
33581,1,0.0
33585,278,0.2
33587,42,0.03
33592,87,0.06
33603,88,0.06
33608,4,0.0
33610,10,0.01
33615,3418,2.47
33621,106,0.08
33624,9,0.01
33629,51,0.04
33639,596,0.43
33641,12,0.01
33644,124,0.09
33646,1231,0.89
33649,291,0.21
33655,10,0.01
33660,4270,3.08
33669,816,0.59
33672,540,0.39
33675,93,0.07
33677,216,0.16
33679,6617,4.78
33681,309,0.22
33683,517,0.37
33685,58,0.04
33688,39,0.03
33709,23,0.02
33722,150,0.11
33725,243,0.18
33737,16,0.01
33743,16,0.01
33750,95,0.07
33755,3,0.0
33760,44,0.03
33762,5,0.0
33767,4,0.0
33779,208,0.15
33781,76,0.05
33790,8,0.01
33794,18686,13.49
33799,3,0.0
33801,11,0.01
33808,27,0.02
33815,191,0.14
33817,338,0.24
33819,146,0.11
33821,21,0.02
33823,42,0.03
33826,187,0.14
33830,480,0.35
33832,59,0.04
33834,1202,0.87
33836,1381,1.0
33838,174,0.13
33844,9,0.01
33847,26,0.02
33852,2,0.0
33861,42,0.03
33863,5,0.0
33880,1161,0.84
33893,169,0.12
33896,429,0.31
33898,18,0.01
33901,5,0.0
33903,972,0.7
33905,51,0.04
33912,47,0.03
33914,9,0.01
33917,6,0.0
33919,4,0.0
33921,5,0.0
33928,6,0.0
33930,31,0.02
33933,24,0.02
33940,2,0.0
33945,1,0.0
33956,8,0.01
33958,1,0.0
33966,107,0.08
33970,5,0.0
33972,9,0.01
33974,4,0.0
33988,27,0.02
33994,2,0.0
33998,21,0.02
34002,75,0.05
34004,12,0.01
34008,10,0.01
34016,4,0.0
34018,83,0.06
34026,8,0.01
34032,5,0.0
34039,4,0.0
34045,24,0.02
34048,6456,4.66
34051,41,0.03
34057,6,0.0
34063,62,0.04
34065,55,0.04
34072,2853,2.06
34076,5,0.0
34099,8,0.01
34111,51,0.04
34129,74,0.05
34135,6,0.0
34138,4,0.0
34143,622,0.45
34148,271,0.2
34150,3767,2.72
34153,938,0.68
34155,152,0.11
34158,10,0.01
34162,7096,5.12
34164,260,0.19
34170,45,0.03
34177,62,0.04
34185,9,0.01
34189,8,0.01
34193,14,0.01
34198,243,0.18
34206,3,0.0
34214,7,0.01
34216,3,0.0
34224,2,0.0
34226,3,0.0
34229,16,0.01
34231,2,0.0
34234,1,0.0
34238,23,0.02
34240,2,0.0
34246,22,0.02
34271,804,0.58
34292,130,0.09
34299,14,0.01
34306,14,0.01
34312,4,0.0
34314,37,0.03
34319,4247,3.07
34321,430,0.31
34323,770,0.56
34326,225,0.16
34330,56,0.04
34332,918,0.66
34334,696,0.5
34336,766,0.55
34338,1279,0.92
34353,26,0.02
34359,130,0.09
34364,5,0.0
34369,6,0.0
34371,4,0.0
34373,9,0.01
34375,32,0.02
34378,12,0.01
34386,12,0.01
34397,12,0.01
34405,7716,5.57
34411,48,0.03
34416,6,0.0
34426,3,0.0
34435,52,0.04
34437,2922,2.11
34450,7,0.01
34464,8,0.01
34466,13,0.01
34469,56,0.04
34473,9,0.01
34482,120,0.09
34488,19,0.01
34499,49,0.04
34505,13,0.01
34511,10,0.01
34517,1,0.0
34520,892,0.64
34523,364,0.26
34526,17,0.01
34528,717,0.52
34530,592,0.43
34532,1107,0.8
34534,956,0.69
34536,327,0.24
34538,45,0.03
34540,155,0.11
34542,1617,1.17
34548,20,0.01
34552,251,0.18
34579,53,0.04
34583,60,0.04
34608,26,0.02
34624,28,0.02
34643,47,0.03
34645,50,0.04
34648,38,0.03
34659,8,0.01
34666,22,0.02
34696,28,0.02
34729,27,0.02
34767,92,0.07
34800,24,0.02
34811,92,0.07
35008,1,0.0
35015,116,0.08
35050,3,0.0
35082,17,0.01
35331,1,0.0
35347,264,0.19
35386,11,0.01
35618,7,0.01
35629,11,0.01
35636,34,0.02
35640,3,0.0
35681,6,0.0
35721,3,0.0
35738,14,0.01
35807,7,0.01
35826,6,0.0
35828,2,0.0
35836,9588,6.92
35843,9,0.01
35853,2,0.0
35906,6,0.0
35957,1283,0.93
36046,2,0.0
36056,53,0.04
36083,22,0.02
36086,66,0.05
36152,23,0.02
36247,9,0.01
36264,6,0.0
36276,884,0.64
36286,2,0.0
36289,135,0.1
36312,4,0.0
36326,13,0.01
36363,297,0.21
36373,8,0.01
36392,19,0.01
36397,238,0.17
36401,2010,1.45
36405,3,0.0
36426,1,0.0
36436,13,0.01
36462,13,0.01
36477,116,0.08
36509,357,0.26
36511,17,0.01
36513,92,0.07
36517,3572,2.58
36519,1498,1.08
36523,53,0.04
36525,1169,0.84
36527,882,0.64
36529,5768,4.16
36531,79,0.06
36533,195,0.14
36535,1431,1.03
36537,565,0.41
36539,50,0.04
36541,17,0.01
36545,16,0.01
36553,29,0.02
36576,2,0.0
36630,10,0.01
36683,12,0.01
36708,1501,1.08
36711,6,0.0
36752,15,0.01
36799,15,0.01
36804,1,0.0
36816,2,0.0
36850,90,0.06
36883,19,0.01
36902,5,0.0
36931,63,0.05
37058,4,0.0
37113,7,0.01
37211,61,0.04
37240,776,0.56
37257,5,0.0
37269,10,0.01
37277,22,0.02
37287,32,0.02
37335,39,0.03
37375,17,0.01
37380,1205,0.87
37382,924,0.67
37384,796,0.57
37386,2292,1.65
37444,3,0.0
37462,13,0.01
37475,388,0.28
37477,203,0.15
37495,107,0.08
37545,126,0.09
37626,50,0.04
37653,19,0.01
37683,9,0.01
37689,5,0.0
37720,1051,0.76
37727,1563,1.13
37729,4373,3.16
37731,1203,0.87
37733,3878,2.8
37736,362,0.26
37739,412,0.3
37741,3438,2.48
37744,11,0.01
37785,40,0.03
37824,3,0.0
37830,1296,0.94
37837,21,0.02
37844,57,0.04
37846,23,0.02
37853,430,0.31
37855,216,0.16
37857,946,0.68
37949,1,0.0
37955,113,0.08
37957,23,0.02
37960,1,0.0
37967,3,0.0
37976,25,0.02
37982,3,0.0
38001,2,0.0
38004,9,0.01
38036,10,0.01
38038,4436,3.2
38046,33,0.02
38061,5026,3.63
38086,20,0.01
38095,203,0.15
38097,115,0.08
38159,224,0.16
38164,22,0.02
38188,148,0.11
38198,75,0.05
38294,185,0.13
38304,705,0.51
38320,41,0.03
38376,9,0.01
38384,71,0.05
38388,233,0.17
38435,5,0.0
38473,8,0.01
38499,462,0.33
38538,108,0.08
38583,53,0.04
