userId,n_u,pct_items_rated
5729,299,1.12
5730,829,3.1
5731,309,1.16
5732,70,0.26
5733,23,0.09
5734,74,0.28
5735,185,0.69
5736,20,0.07
5737,163,0.61
5738,91,0.34
5739,45,0.17
5740,36,0.13
5741,236,0.88
5742,139,0.52
5743,588,2.2
5744,27,0.1
5745,104,0.39
5746,20,0.07
5747,21,0.08
5748,187,0.7
5749,643,2.4
5750,28,0.1
5751,39,0.15
5752,93,0.35
5753,157,0.59
5754,63,0.24
5755,47,0.18
5756,29,0.11
5757,73,0.27
5758,139,0.52
5759,72,0.27
5760,40,0.15
5761,23,0.09
5762,54,0.2
5763,385,1.44
5764,77,0.29
5765,47,0.18
5766,82,0.31
5767,31,0.12
5768,1020,3.81
5769,28,0.1
5770,63,0.24
5771,72,0.27
5772,131,0.49
5773,325,1.22
5774,130,0.49
5775,36,0.13
5776,62,0.23
5777,32,0.12
5778,138,0.52
5779,208,0.78
5780,149,0.56
5781,20,0.07
5782,58,0.22
5783,220,0.82
5784,1155,4.32
5785,21,0.08
5786,35,0.13
5787,85,0.32
5788,64,0.24
5789,126,0.47
5790,54,0.2
5791,788,2.95
5792,287,1.07
5793,31,0.12
5794,34,0.13
5795,76,0.28
5796,40,0.15
5797,83,0.31
5798,336,1.26
5799,187,0.7
5800,37,0.14
5801,85,0.32
5802,22,0.08
5803,333,1.25
5804,21,0.08
5805,136,0.51
5806,55,0.21
5807,39,0.15
5808,294,1.1
5809,75,0.28
5810,76,0.28
5811,21,0.08
5812,66,0.25
5813,154,0.58
5814,850,3.18
5815,33,0.12
5816,31,0.12
5817,72,0.27
5818,33,0.12
5819,42,0.16
5820,357,1.33
5821,22,0.08
5822,57,0.21
5823,133,0.5
5824,41,0.15
5825,628,2.35
5826,54,0.2
5827,401,1.5
5828,37,0.14
5829,100,0.37
5830,163,0.61
5831,75,0.28
5832,732,2.74
5833,112,0.42
5834,51,0.19
5835,113,0.42
5836,87,0.33
5837,184,0.69
5838,143,0.53
5839,99,0.37
5840,177,0.66
5841,141,0.53
5842,50,0.19
5843,1765,6.6
5844,60,0.22
5845,46,0.17
5846,31,0.12
5847,155,0.58
5848,185,0.69
5849,123,0.46
5850,311,1.16
5851,45,0.17
5852,51,0.19
5853,322,1.2
5854,184,0.69
5855,39,0.15
5856,88,0.33
5857,39,0.15
5858,47,0.18
5859,29,0.11
5860,25,0.09
5861,145,0.54
5862,73,0.27
5863,43,0.16
5864,77,0.29
5865,85,0.32
5866,82,0.31
5867,56,0.21
5868,74,0.28
5869,23,0.09
5870,145,0.54
5871,61,0.23
5872,43,0.16
5873,70,0.26
5874,26,0.1
5875,56,0.21
5876,62,0.23
5877,123,0.46
5878,407,1.52
5879,154,0.58
5880,29,0.11
5881,339,1.27
5882,251,0.94
5883,75,0.28
5884,95,0.36
5885,100,0.37
5886,322,1.2
5887,217,0.81
5888,45,0.17
5889,71,0.27
5890,86,0.32
5891,20,0.07
5892,44,0.16
5893,67,0.25
5894,34,0.13
5895,108,0.4
5896,74,0.28
5897,128,0.48
5898,88,0.33
5899,61,0.23
5900,397,1.48
5901,20,0.07
5902,78,0.29
5903,30,0.11
5904,771,2.88
5905,20,0.07
5906,62,0.23
5907,113,0.42
5908,302,1.13
5909,22,0.08
5910,26,0.1
5911,73,0.27
5912,55,0.21
5913,21,0.08
5914,59,0.22
5915,69,0.26
5916,70,0.26
5917,96,0.36
5918,36,0.13
5919,25,0.09
5920,28,0.1
5921,280,1.05
5922,662,2.48
5923,25,0.09
5924,118,0.44
5925,202,0.76
5926,136,0.51
5927,231,0.86
5928,95,0.36
5929,650,2.43
5930,62,0.23
5931,21,0.08
5932,61,0.23
5933,118,0.44
5934,72,0.27
5935,34,0.13
5936,77,0.29
5937,24,0.09
5938,78,0.29
5939,22,0.08
5940,67,0.25
5941,44,0.16
5942,203,0.76
5943,31,0.12
5944,51,0.19
5945,35,0.13
5946,126,0.47
5947,24,0.09
5948,21,0.08
5949,146,0.55
5950,86,0.32
5951,154,0.58
5952,445,1.66
5953,24,0.09
5954,853,3.19
5955,26,0.1
5956,31,0.12
5957,32,0.12
5958,112,0.42
5959,50,0.19
5960,502,1.88
5961,29,0.11
5962,146,0.55
5963,160,0.6
5964,56,0.21
5965,110,0.41
5966,100,0.37
5967,360,1.35
5968,211,0.79
5969,60,0.22
5970,124,0.46
5971,69,0.26
5972,70,0.26
5973,296,1.11
5974,125,0.47
5975,24,0.09
5976,46,0.17
5977,29,0.11
5978,181,0.68
5979,31,0.12
5980,64,0.24
5981,52,0.19
5982,271,1.01
5983,73,0.27
5984,123,0.46
5985,25,0.09
5986,111,0.42
5987,20,0.07
5988,24,0.09
5989,23,0.09
5990,64,0.24
5991,213,0.8
5992,20,0.07
5993,23,0.09
5994,31,0.12
5995,460,1.72
5996,23,0.09
5997,32,0.12
5998,20,0.07
5999,101,0.38
6000,399,1.49
6001,27,0.1
6002,588,2.2
6003,131,0.49
6004,55,0.21
6005,43,0.16
6006,20,0.07
6007,200,0.75
6008,109,0.41
6009,60,0.22
6010,20,0.07
6011,26,0.1
6012,128,0.48
6013,56,0.21
6014,62,0.23
6015,95,0.36
6016,124,0.46
6017,148,0.55
6018,107,0.4
6019,21,0.08
6020,345,1.29
6021,408,1.53
6022,28,0.1
6023,124,0.46
6024,158,0.59
6025,107,0.4
6026,273,1.02
6027,74,0.28
6028,41,0.15
6029,48,0.18
6030,505,1.89
6031,81,0.3
6032,40,0.15
6033,44,0.16
6034,752,2.81
6035,60,0.22
6036,30,0.11
6037,28,0.1
6038,103,0.39
6039,458,1.71
6040,214,0.8
6041,62,0.23
6042,38,0.14
6043,46,0.17
6044,197,0.74
6045,125,0.47
6046,334,1.25
6047,208,0.78
6048,57,0.21
6049,42,0.16
6050,260,0.97
6051,39,0.15
6052,396,1.48
6053,180,0.67
6054,35,0.13
6055,30,0.11
6056,255,0.95
6057,484,1.81
6058,20,0.07
6059,498,1.86
6060,508,1.9
6061,38,0.14
6062,68,0.25
6063,27,0.1
6064,96,0.36
6065,107,0.4
6066,29,0.11
6067,162,0.61
6068,237,0.89
6069,104,0.39
6070,130,0.49
6071,176,0.66
6072,118,0.44
6073,212,0.79
6074,230,0.86
6075,260,0.97
6076,29,0.11
6077,328,1.23
6078,150,0.56
6079,67,0.25
6080,197,0.74
6081,163,0.61
6082,383,1.43
6083,45,0.17
6084,83,0.31
6085,321,1.2
6086,142,0.53
6087,27,0.1
6088,220,0.82
6089,75,0.28
6090,165,0.62
6091,30,0.11
6092,81,0.3
6093,400,1.5
6094,26,0.1
6095,411,1.54
6096,52,0.19
6097,165,0.62
6098,33,0.12
6099,1674,6.26
6100,35,0.13
6101,34,0.13
6102,257,0.96
6103,202,0.76
6104,44,0.16
6105,41,0.15
6106,77,0.29
6107,20,0.07
6108,610,2.28
6109,293,1.1
6110,35,0.13
6111,703,2.63
6112,1294,4.84
6113,62,0.23
6114,514,1.92
6115,117,0.44
6116,213,0.8
6117,205,0.77
6118,36,0.13
6119,101,0.38
6120,49,0.18
6121,27,0.1
6122,36,0.13
6123,35,0.13
6124,49,0.18
6125,66,0.25
6126,40,0.15
6127,238,0.89
6128,128,0.48
6129,79,0.3
6130,27,0.1
6131,30,0.11
6132,555,2.08
6133,60,0.22
6134,85,0.32
6135,72,0.27
6136,74,0.28
6137,138,0.52
6138,28,0.1
6139,47,0.18
6140,59,0.22
6141,582,2.18
6142,145,0.54
6143,60,0.22
6144,25,0.09
6145,402,1.5
6146,107,0.4
6147,387,1.45
6148,212,0.79
6149,20,0.07
6150,374,1.4
6151,234,0.87
6152,537,2.01
6153,21,0.08
6154,23,0.09
6155,101,0.38
6156,82,0.31
6157,157,0.59
6158,93,0.35
6159,83,0.31
6160,257,0.96
6161,23,0.09
6162,140,0.52
6163,26,0.1
6164,109,0.41
6165,32,0.12
6166,1202,4.49
6167,354,1.32
6168,135,0.5
6169,106,0.4
6170,61,0.23
6171,200,0.75
6172,64,0.24
6173,201,0.75
6174,55,0.21
6175,1046,3.91
6176,22,0.08
6177,156,0.58
6178,149,0.56
6179,71,0.27
6180,211,0.79
6181,54,0.2
6182,49,0.18
6183,37,0.14
6184,53,0.2
6185,21,0.08
6186,27,0.1
6187,30,0.11
6188,122,0.46
6189,27,0.1
6190,55,0.21
6191,84,0.31
6192,20,0.07
6193,35,0.13
6194,56,0.21
6195,26,0.1
6196,101,0.38
6197,37,0.14
6198,41,0.15
6199,85,0.32
6200,94,0.35
6201,81,0.3
6202,35,0.13
6203,44,0.16
6204,64,0.24
6205,20,0.07
6206,246,0.92
6207,533,1.99
6208,32,0.12
6209,80,0.3
6210,24,0.09
6211,80,0.3
6212,73,0.27
6213,36,0.13
6214,26,0.1
6215,22,0.08
6216,23,0.09
6217,110,0.41
6218,67,0.25
6219,41,0.15
6220,66,0.25
6221,64,0.24
6222,22,0.08
6223,63,0.24
6224,150,0.56
6225,88,0.33
6226,135,0.5
6227,28,0.1
6228,65,0.24
6229,25,0.09
6230,37,0.14
6231,30,0.11
6232,662,2.48
6233,442,1.65
6234,68,0.25
6235,51,0.19
6236,406,1.52
6237,156,0.58
6238,99,0.37
6239,60,0.22
6240,20,0.07
6241,46,0.17
6242,50,0.19
6243,30,0.11
6244,239,0.89
6245,62,0.23
6246,47,0.18
6247,262,0.98
6248,29,0.11
6249,75,0.28
6250,64,0.24
6251,20,0.07
6252,174,0.65
6253,38,0.14
6254,257,0.96
6255,408,1.53
6256,50,0.19
6257,116,0.43
6258,170,0.64
6259,35,0.13
6260,62,0.23
6261,22,0.08
6262,31,0.12
6263,80,0.3
6264,130,0.49
6265,20,0.07
6266,171,0.64
6267,30,0.11
6268,85,0.32
6269,49,0.18
6270,23,0.09
6271,60,0.22
6272,205,0.77
6273,30,0.11
6274,60,0.22
6275,88,0.33
6276,98,0.37
6277,33,0.12
6278,23,0.09
6279,55,0.21
6280,32,0.12
6281,26,0.1
6282,108,0.4
6283,44,0.16
6284,147,0.55
6285,20,0.07
6286,134,0.5
6287,29,0.11
6288,159,0.59
6289,79,0.3
6290,32,0.12
6291,123,0.46
6292,21,0.08
6293,27,0.1
6294,71,0.27
6295,24,0.09
6296,160,0.6
6297,80,0.3
6298,86,0.32
6299,173,0.65
6300,99,0.37
6301,48,0.18
6302,178,0.67
6303,110,0.41
6304,235,0.88
6305,29,0.11
6306,39,0.15
6307,25,0.09
6308,123,0.46
6309,184,0.69
6310,33,0.12
6311,41,0.15
6312,96,0.36
6313,105,0.39
6314,1130,4.23
6315,26,0.1
6316,222,0.83
6317,278,1.04
6318,487,1.82
6319,368,1.38
6320,309,1.16
6321,65,0.24
6322,22,0.08
6323,20,0.07
6324,388,1.45
6325,37,0.14
6326,390,1.46
6327,20,0.07
6328,214,0.8
6329,128,0.48
6330,53,0.2
6331,90,0.34
6332,111,0.42
6333,574,2.15
6334,26,0.1
6335,55,0.21
6336,41,0.15
6337,126,0.47
6338,77,0.29
6339,27,0.1
6340,35,0.13
6341,139,0.52
6342,115,0.43
6343,20,0.07
6344,35,0.13
6345,89,0.33
6346,135,0.5
6347,21,0.08
6348,52,0.19
6349,528,1.97
6350,28,0.1
6351,242,0.9
6352,33,0.12
6353,24,0.09
6354,28,0.1
6355,76,0.28
6356,57,0.21
6357,37,0.14
6358,48,0.18
6359,54,0.2
6360,166,0.62
6361,79,0.3
6362,51,0.19
6363,110,0.41
6364,204,0.76
6365,32,0.12
6366,1313,4.91
6367,66,0.25
6368,92,0.34
6369,752,2.81
6370,29,0.11
6371,313,1.17
6372,131,0.49
6373,1929,7.21
6374,141,0.53
6375,69,0.26
6376,20,0.07
6377,115,0.43
6378,104,0.39
6379,313,1.17
6380,49,0.18
6381,150,0.56
6382,41,0.15
6383,60,0.22
6384,25,0.09
6385,88,0.33
6386,138,0.52
6387,500,1.87
6388,550,2.06
6389,58,0.22
6390,526,1.97
6391,130,0.49
6392,72,0.27
6393,100,0.37
6394,178,0.67
6395,58,0.22
6396,24,0.09
6397,41,0.15
6398,110,0.41
6399,38,0.14
6400,64,0.24
6401,64,0.24
6402,34,0.13
6403,65,0.24
6404,44,0.16
6405,373,1.39
6406,90,0.34
6407,43,0.16
6408,29,0.11
6409,69,0.26
6410,52,0.19
6411,34,0.13
6412,208,0.78
6413,23,0.09
6414,79,0.3
6415,44,0.16
6416,32,0.12
6417,272,1.02
6418,600,2.24
6419,141,0.53
6420,30,0.11
6421,121,0.45
6422,64,0.24
6423,52,0.19
6424,249,0.93
6425,95,0.36
6426,22,0.08
6427,20,0.07
6428,37,0.14
6429,580,2.17
6430,22,0.08
6431,597,2.23
6432,38,0.14
6433,270,1.01
6434,27,0.1
6435,28,0.1
6436,89,0.33
6437,20,0.07
6438,118,0.44
6439,25,0.09
6440,154,0.58
6441,26,0.1
6442,72,0.27
6443,31,0.12
6444,185,0.69
6445,85,0.32
6446,142,0.53
6447,565,2.11
6448,219,0.82
6449,462,1.73
6450,58,0.22
6451,41,0.15
6452,40,0.15
6453,177,0.66
6454,73,0.27
6455,145,0.54
6456,74,0.28
6457,61,0.23
6458,22,0.08
6459,139,0.52
6460,345,1.29
6461,63,0.24
6462,166,0.62
6463,142,0.53
6464,90,0.34
6465,460,1.72
6466,21,0.08
6467,94,0.35
6468,37,0.14
6469,235,0.88
6470,45,0.17
6471,110,0.41
6472,121,0.45
6473,36,0.13
6474,20,0.07
6475,163,0.61
6476,323,1.21
6477,40,0.15
6478,143,0.53
6479,89,0.33
6480,183,0.68
6481,34,0.13
6482,116,0.43
6483,25,0.09
6484,69,0.26
6485,200,0.75
6486,129,0.48
6487,25,0.09
6488,20,0.07
6489,77,0.29
6490,98,0.37
6491,22,0.08
6492,29,0.11
6493,79,0.3
6494,32,0.12
6495,79,0.3
6496,63,0.24
6497,93,0.35
6498,34,0.13
6499,26,0.1
6500,118,0.44
6501,70,0.26
6502,23,0.09
6503,27,0.1
6504,21,0.08
6505,25,0.09
6506,61,0.23
6507,23,0.09
6508,61,0.23
6509,84,0.31
6510,47,0.18
6511,143,0.53
6512,81,0.3
6513,63,0.24
6514,237,0.89
6515,26,0.1
6516,67,0.25
6517,25,0.09
6518,20,0.07
6519,201,0.75
6520,67,0.25
6521,28,0.1
6522,136,0.51
6523,46,0.17
6524,70,0.26
6525,31,0.12
6526,20,0.07
6527,250,0.93
6528,30,0.11
6529,30,0.11
6530,173,0.65
6531,43,0.16
6532,56,0.21
6533,266,0.99
6534,236,0.88
6535,97,0.36
6536,28,0.1
6537,22,0.08
6538,210,0.79
6539,141,0.53
6540,404,1.51
6541,21,0.08
6542,20,0.07
6543,96,0.36
6544,37,0.14
6545,103,0.39
6546,34,0.13
6547,21,0.08
6548,65,0.24
6549,74,0.28
6550,51,0.19
6551,48,0.18
6552,260,0.97
6553,360,1.35
6554,97,0.36
6555,20,0.07
6556,29,0.11
6557,22,0.08
6558,36,0.13
6559,163,0.61
6560,72,0.27
6561,245,0.92
6562,46,0.17
6563,27,0.1
6564,27,0.1
6565,193,0.72
6566,69,0.26
6567,25,0.09
6568,138,0.52
6569,776,2.9
6570,338,1.26
6571,305,1.14
6572,84,0.31
6573,48,0.18
6574,21,0.08
6575,300,1.12
6576,60,0.22
6577,20,0.07
6578,807,3.02
6579,20,0.07
6580,51,0.19
6581,33,0.12
6582,129,0.48
6583,20,0.07
6584,24,0.09
6585,173,0.65
6586,35,0.13
6587,176,0.66
6588,23,0.09
6589,20,0.07
6590,73,0.27
6591,20,0.07
6592,23,0.09
6593,383,1.43
6594,100,0.37
6595,229,0.86
6596,32,0.12
6597,677,2.53
6598,28,0.1
6599,20,0.07
6600,91,0.34
6601,28,0.1
6602,502,1.88
6603,53,0.2
6604,340,1.27
6605,88,0.33
6606,239,0.89
6607,332,1.24
6608,118,0.44
6609,58,0.22
6610,60,0.22
6611,145,0.54
6612,21,0.08
6613,30,0.11
6614,137,0.51
6615,20,0.07
6616,81,0.3
6617,36,0.13
6618,103,0.39
6619,21,0.08
6620,128,0.48
6621,239,0.89
6622,203,0.76
6623,165,0.62
6624,515,1.93
6625,211,0.79
6626,58,0.22
6627,81,0.3
6628,339,1.27
6629,25,0.09
6630,1149,4.3
6631,27,0.1
6632,209,0.78
6633,169,0.63
6634,182,0.68
6635,57,0.21
6636,2052,7.67
6637,41,0.15
6638,39,0.15
6639,77,0.29
6640,43,0.16
6641,44,0.16
6642,20,0.07
6643,69,0.26
6644,31,0.12
6645,76,0.28
6646,48,0.18
6647,263,0.98
6648,28,0.1
6649,26,0.1
6650,242,0.9
6651,273,1.02
6652,89,0.33
6653,20,0.07
6654,22,0.08
6655,39,0.15
6656,138,0.52
6657,60,0.22
6658,35,0.13
6659,20,0.07
6660,206,0.77
6661,344,1.29
6662,236,0.88
6663,66,0.25
6664,33,0.12
6665,29,0.11
6666,70,0.26
6667,64,0.24
6668,20,0.07
6669,77,0.29
6670,60,0.22
6671,27,0.1
6672,42,0.16
6673,37,0.14
6674,66,0.25
6675,143,0.53
6676,174,0.65
6677,238,0.89
6678,29,0.11
6679,81,0.3
6680,52,0.19
6681,20,0.07
6682,23,0.09
6683,20,0.07
6684,52,0.19
6685,145,0.54
6686,361,1.35
6687,44,0.16
6688,46,0.17
6689,50,0.19
6690,61,0.23
6691,57,0.21
6692,31,0.12
6693,20,0.07
6694,52,0.19
6695,48,0.18
6696,35,0.13
6697,22,0.08
6698,27,0.1
6699,37,0.14
6700,106,0.4
6701,55,0.21
6702,120,0.45
6703,28,0.1
6704,175,0.65
6705,23,0.09
6706,29,0.11
6707,68,0.25
6708,79,0.3
6709,282,1.05
6710,60,0.22
6711,37,0.14
6712,99,0.37
6713,73,0.27
6714,105,0.39
6715,421,1.57
6716,36,0.13
6717,23,0.09
6718,34,0.13
6719,2206,8.25
6720,375,1.4
6721,117,0.44
6722,814,3.04
6723,152,0.57
6724,29,0.11
6725,109,0.41
6726,61,0.23
6727,391,1.46
6728,122,0.46
6729,40,0.15
6730,119,0.44
6731,242,0.9
6732,50,0.19
6733,55,0.21
6734,58,0.22
6735,34,0.13
6736,31,0.12
6737,60,0.22
6738,118,0.44
6739,961,3.59
6740,23,0.09
6741,68,0.25
6742,20,0.07
6743,594,2.22
6744,386,1.44
6745,178,0.67
6746,25,0.09
6747,51,0.19
6748,49,0.18
6749,62,0.23
6750,87,0.33
6751,33,0.12
6752,61,0.23
6753,73,0.27
6754,35,0.13
6755,57,0.21
6756,20,0.07
6757,384,1.44
6758,29,0.11
6759,21,0.08
6760,94,0.35
6761,62,0.23
6762,67,0.25
6763,68,0.25
6764,86,0.32
6765,36,0.13
6766,117,0.44
6767,40,0.15
6768,42,0.16
6769,46,0.17
6770,139,0.52
6771,38,0.14
6772,41,0.15
6773,128,0.48
6774,330,1.23
6775,276,1.03
6776,159,0.59
6777,69,0.26
6778,221,0.83
6779,20,0.07
6780,21,0.08
6781,167,0.62
6782,20,0.07
6783,95,0.36
6784,105,0.39
6785,27,0.1
6786,24,0.09
6787,121,0.45
6788,50,0.19
6789,32,0.12
6790,20,0.07
6791,143,0.53
6792,340,1.27
6793,153,0.57
6794,71,0.27
6795,93,0.35
6796,37,0.14
6797,53,0.2
6798,58,0.22
6799,38,0.14
6800,307,1.15
6801,33,0.12
6802,35,0.13
6803,109,0.41
6804,68,0.25
6805,32,0.12
6806,133,0.5
6807,29,0.11
6808,24,0.09
6809,29,0.11
6810,81,0.3
6811,56,0.21
6812,32,0.12
6813,204,0.76
6814,586,2.19
6815,109,0.41
6816,48,0.18
6817,39,0.15
6818,21,0.08
6819,305,1.14
6820,37,0.14
6821,21,0.08
6822,60,0.22
6823,97,0.36
6824,731,2.73
6825,59,0.22
6826,21,0.08
6827,64,0.24
6828,105,0.39
6829,46,0.17
6830,24,0.09
6831,20,0.07
6832,65,0.24
6833,100,0.37
6834,80,0.3
6835,22,0.08
6836,163,0.61
6837,86,0.32
6838,121,0.45
6839,307,1.15
6840,49,0.18
6841,55,0.21
6842,57,0.21
6843,448,1.68
6844,30,0.11
6845,347,1.3
6846,35,0.13
6847,189,0.71
6848,35,0.13
6849,36,0.13
6850,53,0.2
6851,38,0.14
6852,38,0.14
6853,265,0.99
6854,72,0.27
6855,22,0.08
6856,45,0.17
6857,27,0.1
6858,25,0.09
6859,26,0.1
6860,325,1.22
6861,452,1.69
6862,73,0.27
6863,41,0.15
6864,49,0.18
6865,22,0.08
6866,20,0.07
6867,59,0.22
6868,60,0.22
6869,26,0.1
6870,60,0.22
6871,22,0.08
6872,20,0.07
6873,1232,4.61
6874,315,1.18
6875,151,0.56
6876,29,0.11
6877,26,0.1
6878,165,0.62
6879,50,0.19
6880,454,1.7
6881,1079,4.03
6882,125,0.47
6883,200,0.75
6884,267,1.0
6885,100,0.37
6886,88,0.33
6887,40,0.15
6888,157,0.59
6889,479,1.79
6890,51,0.19
6891,59,0.22
6892,59,0.22
6893,76,0.28
6894,25,0.09
6895,23,0.09
6896,20,0.07
6897,159,0.59
6898,33,0.12
6899,390,1.46
6900,29,0.11
6901,30,0.11
6902,27,0.1
6903,36,0.13
6904,397,1.48
6905,81,0.3
6906,84,0.31
6907,20,0.07
6908,71,0.27
6909,23,0.09
6910,293,1.1
6911,85,0.32
6912,66,0.25
6913,40,0.15
6914,20,0.07
6915,614,2.3
6916,91,0.34
6917,762,2.85
6918,31,0.12
6919,32,0.12
6920,54,0.2
6921,1332,4.98
6922,71,0.27
6923,23,0.09
6924,77,0.29
6925,105,0.39
6926,25,0.09
6927,235,0.88
6928,117,0.44
6929,30,0.11
6930,39,0.15
6931,119,0.44
6932,156,0.58
6933,31,0.12
6934,168,0.63
6935,22,0.08
6936,83,0.31
6937,111,0.42
6938,28,0.1
6939,34,0.13
6940,231,0.86
6941,21,0.08
6942,25,0.09
6943,96,0.36
6944,99,0.37
6945,103,0.39
6946,20,0.07
6947,44,0.16
6948,33,0.12
6949,29,0.11
6950,30,0.11
6951,61,0.23
6952,206,0.77
6953,36,0.13
6954,21,0.08
6955,29,0.11
6956,44,0.16
6957,135,0.5
6958,55,0.21
6959,101,0.38
6960,31,0.12
6961,218,0.82
6962,35,0.13
6963,51,0.19
6964,1140,4.26
6965,52,0.19
6966,384,1.44
6967,49,0.18
6968,43,0.16
6969,77,0.29
6970,36,0.13
6971,78,0.29
6972,61,0.23
6973,33,0.12
6974,29,0.11
6975,28,0.1
6976,1291,4.83
6977,61,0.23
6978,1105,4.13
6979,56,0.21
6980,44,0.16
6981,27,0.1
6982,28,0.1
6983,195,0.73
6984,28,0.1
6985,80,0.3
6986,26,0.1
6987,25,0.09
6988,666,2.49
6989,211,0.79
6990,23,0.09
6991,28,0.1
6992,24,0.09
6993,108,0.4
6994,35,0.13
6995,259,0.97
6996,121,0.45
6997,33,0.12
6998,33,0.12
6999,20,0.07
7000,176,0.66
7001,23,0.09
7002,32,0.12
7003,35,0.13
7004,21,0.08
7005,61,0.23
7006,37,0.14
7007,173,0.65
7008,53,0.2
7009,23,0.09
7010,475,1.78
7011,66,0.25
7012,103,0.39
7013,39,0.15
7014,27,0.1
7015,62,0.23
7016,85,0.32
7017,32,0.12
7018,56,0.21
7019,31,0.12
7020,159,0.59
7021,91,0.34
7022,168,0.63
7023,20,0.07
7024,131,0.49
7025,37,0.14
7026,118,0.44
7027,20,0.07
7028,115,0.43
7029,99,0.37
7030,111,0.42
7031,111,0.42
7032,601,2.25
7033,47,0.18
7034,20,0.07
7035,30,0.11
7036,1313,4.91
7037,99,0.37
7038,544,2.03
7039,29,0.11
7040,50,0.19
7041,39,0.15
7042,46,0.17
7043,20,0.07
7044,47,0.18
7045,129,0.48
7046,347,1.3
7047,274,1.02
7048,141,0.53
7049,31,0.12
7050,125,0.47
7051,1293,4.83
7052,43,0.16
7053,34,0.13
7054,109,0.41
7055,47,0.18
7056,310,1.16
7057,156,0.58
7058,371,1.39
7059,100,0.37
7060,58,0.22
7061,107,0.4
7062,59,0.22
7063,108,0.4
7064,240,0.9
7065,357,1.33
7066,81,0.3
7067,363,1.36
7068,53,0.2
7069,44,0.16
7070,22,0.08
7071,34,0.13
7072,28,0.1
7073,28,0.1
7074,49,0.18
7075,77,0.29
7076,23,0.09
7077,340,1.27
7078,304,1.14
7079,69,0.26
7080,126,0.47
7081,66,0.25
7082,20,0.07
7083,208,0.78
7084,74,0.28
7085,71,0.27
7086,162,0.61
7087,49,0.18
7088,221,0.83
7089,60,0.22
7090,25,0.09
7091,70,0.26
7092,58,0.22
7093,53,0.2
7094,36,0.13
7095,24,0.09
7096,66,0.25
7097,196,0.73
7098,20,0.07
7099,40,0.15
7100,193,0.72
7101,30,0.11
7102,189,0.71
7103,28,0.1
7104,105,0.39
7105,152,0.57
7106,92,0.34
7107,248,0.93
7108,49,0.18
7109,38,0.14
7110,181,0.68
7111,77,0.29
7112,20,0.07
7113,81,0.3
7114,33,0.12
7115,102,0.38
7116,232,0.87
7117,188,0.7
7118,40,0.15
7119,50,0.19
7120,329,1.23
7121,95,0.36
7122,33,0.12
7123,131,0.49
7124,26,0.1
7125,24,0.09
7126,69,0.26
7127,22,0.08
7128,38,0.14
7129,122,0.46
7130,25,0.09
7131,201,0.75
7132,399,1.49
7133,286,1.07
7134,25,0.09
7135,81,0.3
7136,24,0.09
7137,40,0.15
7138,46,0.17
7139,202,0.76
7140,173,0.65
7141,47,0.18
7142,33,0.12
7143,20,0.07
7144,27,0.1
7145,45,0.17
7146,68,0.25
7147,36,0.13
7148,438,1.64
7149,115,0.43
7150,24,0.09
7151,25,0.09
7152,27,0.1
7153,53,0.2
7154,170,0.64
7155,75,0.28
7156,23,0.09
7157,33,0.12
7158,74,0.28
7159,683,2.55
7160,38,0.14
7161,33,0.12
7162,78,0.29
7163,132,0.49
7164,54,0.2
7165,336,1.26
7166,35,0.13
7167,20,0.07
7168,186,0.7
7169,38,0.14
7170,20,0.07
7171,26,0.1
7172,437,1.63
7173,235,0.88
7174,190,0.71
7175,24,0.09
7176,22,0.08
7177,188,0.7
7178,75,0.28
7179,32,0.12
7180,40,0.15
7181,71,0.27
7182,216,0.81
7183,34,0.13
7184,360,1.35
7185,702,2.62
7186,231,0.86
7187,80,0.3
7188,830,3.1
7189,57,0.21
7190,60,0.22
7191,144,0.54
7192,77,0.29
7193,24,0.09
7194,145,0.54
7195,39,0.15
7196,152,0.57
7197,41,0.15
7198,68,0.25
7199,36,0.13
7200,53,0.2
7201,3014,11.27
7202,21,0.08
7203,60,0.22
7204,320,1.2
7205,201,0.75
7206,44,0.16
7207,223,0.83
7208,331,1.24
7209,61,0.23
7210,125,0.47
7211,62,0.23
7212,26,0.1
7213,199,0.74
7214,56,0.21
7215,106,0.4
7216,65,0.24
7217,404,1.51
7218,85,0.32
7219,209,0.78
7220,108,0.4
7221,55,0.21
7222,99,0.37
7223,30,0.11
7224,110,0.41
7225,183,0.68
7226,42,0.16
7227,27,0.1
7228,25,0.09
7229,66,0.25
7230,26,0.1
7231,204,0.76
7232,567,2.12
7233,23,0.09
7234,76,0.28
7235,101,0.38
7236,100,0.37
7237,275,1.03
7238,30,0.11
7239,189,0.71
7240,23,0.09
7241,37,0.14
7242,67,0.25
7243,687,2.57
7244,129,0.48
7245,26,0.1
7246,55,0.21
7247,79,0.3
7248,20,0.07
7249,28,0.1
7250,38,0.14
7251,26,0.1
7252,53,0.2
7253,136,0.51
7254,90,0.34
7255,26,0.1
7256,39,0.15
7257,56,0.21
7258,87,0.33
7259,53,0.2
7260,287,1.07
7261,30,0.11
7262,20,0.07
7263,23,0.09
7264,20,0.07
7265,235,0.88
7266,410,1.53
7267,67,0.25
7268,23,0.09
7269,36,0.13
7270,22,0.08
7271,21,0.08
7272,23,0.09
7273,33,0.12
7274,34,0.13
7275,119,0.44
7276,110,0.41
7277,20,0.07
7278,22,0.08
7279,93,0.35
